num;coord_y;coord_x
17062;1160228;441788
17063;1160226;441785
17064;1160223;441782
17065;1160221;441778
17066;1160218;441775
17067;1160215;441772
17068;1160213;441769
17069;1160210;441765
17070;1160208;441762
17071;1160205;441759
17072;1160202;441755
17073;1160200;441752
17074;1160197;441749
17075;1160195;441745
17076;1160192;441742
17077;1160190;441739
17078;1160187;441735
17079;1160185;441732
17080;1160182;441728
17081;1160180;441725
17082;1160177;441721
17083;1160175;441718
17084;1160173;441714
17085;1160170;441711
17086;1160168;441707
17087;1160166;441704
17088;1160164;441700
17089;1160162;441696
17090;1160160;441693
17091;1160158;441689
17092;1160156;441685
17093;1160154;441682
17094;1160152;441678
17095;1160150;441674
17096;1160148;441670
17097;1160146;441667
17098;1160144;441663
17099;1160142;441659
17100;1160140;441655
17101;1160139;441651
17102;1160137;441648
17103;1160135;441644
17104;1160133;441640
17105;1160132;441636
17106;1160130;441632
17107;1160129;441628
17108;1160127;441624
17109;1160126;441620
17110;1160124;441616
17111;1160123;441612
17112;1160121;441609
17113;1160120;441605
17114;1160119;441601
17115;1160117;441597
17116;1160116;441593
17117;1160115;441589
17118;1160114;441585
17119;1160112;441581
17120;1160111;441577
17121;1160110;441572
17122;1160109;441568
17123;1160108;441564
17124;1160107;441560
17125;1160106;441556
17126;1160105;441552
17127;1160104;441548
17128;1160104;441544
17129;1160103;441540
17130;1160102;441535
17131;1160101;441531
17132;1160101;441527
17133;1160100;441523
17134;1160099;441519
17135;1160099;441515
17136;1160098;441510
17137;1160098;441506
17138;1160097;441502
17139;1160097;441498
17140;1160097;441494
17141;1160096;441489
17142;1160096;441485
17143;1160096;441481
17144;1160095;441477
17145;1160095;441473
17146;1160095;441468
17147;1160095;441464
17148;1160094;441460
17149;1160094;441456
17150;1160094;441452
17151;1160094;441447
17152;1160094;441443
17153;1160094;441439
17154;1160094;441435
17155;1160094;441431
17156;1160094;441427
17157;1160094;441422
17158;1160094;441418
17159;1160094;441414
17160;1160095;441410
17161;1160095;441405
17162;1160095;441401
17163;1160095;441397
17164;1160096;441393
17165;1160096;441389
17166;1160097;441385
17167;1160097;441380
17168;1160098;441376
17169;1160098;441372
17170;1160099;441368
17171;1160099;441364
17172;1160100;441359
17173;1160100;441355
17174;1160101;441351
17175;1160101;441347
17176;1160102;441343
17177;1160102;441339
17178;1160103;441334
17179;1160103;441330
17180;1160104;441326
17181;1160105;441322
17182;1160105;441318
17183;1160106;441314
17184;1160106;441309
17185;1160107;441305
17186;1160108;441301
17187;1160108;441297
17188;1160109;441293
17189;1160109;441289
17190;1160110;441284
17191;1160111;441280
17192;1160111;441276
17193;1160112;441272
17194;1160112;441268
17195;1160113;441264
17196;1160114;441259
17197;1160114;441255
17198;1160115;441251
17199;1160115;441247
17200;1160116;441243
17201;1160116;441239
17202;1160117;441234
17203;1160118;441230
17204;1160118;441226
17205;1160119;441222
17206;1160120;441218
17207;1160120;441213
17208;1160121;441209
17209;1160122;441205
17210;1160122;441201
17211;1160123;441197
17212;1160123;441193
17213;1160124;441189
17214;1160125;441184
17215;1160125;441180
17216;1160126;441176
17217;1160126;441172
17218;1160127;441168
17219;1160128;441163
17220;1160128;441159
17221;1160129;441155
17222;1160130;441151
17223;1160130;441147
17224;1160131;441143
17225;1160131;441138
17226;1160132;441134
17227;1160133;441130
17228;1160133;441126
17229;1160134;441122
17230;1160135;441118
17231;1160135;441114
17232;1160136;441109
17233;1160136;441105
17234;1160137;441101
17235;1160138;441097
17236;1160138;441093
17237;1160139;441089
17238;1160139;441084
17239;1160140;441080
17240;1160141;441076
17241;1160141;441072
17242;1160142;441068
17243;1160143;441064
17244;1160143;441060
17245;1160144;441055
17246;1160144;441051
17247;1160145;441047
17248;1160145;441043
17249;1160146;441039
17250;1160147;441034
17251;1160147;441030
17252;1160148;441026
17253;1160149;441022
17254;1160149;441018
17255;1160150;441014
17256;1160150;441009
17257;1160151;441005
17258;1160151;441001
17259;1160152;440997
17260;1160153;440993
17261;1160153;440989
17262;1160154;440984
17263;1160155;440980
17264;1160155;440976
17265;1160156;440972
17266;1160156;440968
17267;1160157;440964
17268;1160158;440960
17269;1160158;440955
17270;1160159;440951
17271;1160159;440947
17272;1160160;440943
17273;1160161;440939
17274;1160161;440935
17275;1160162;440930
17276;1160162;440926
17277;1160163;440922
17278;1160164;440918
17279;1160164;440914
17280;1160165;440909
17281;1160165;440905
17282;1160166;440901
17283;1160166;440897
17284;1160167;440893
17285;1160168;440889
17286;1160168;440884
17287;1160169;440880
17288;1160169;440876
17289;1160170;440872
17290;1160171;440868
17291;1160171;440864
17292;1160172;440859
17293;1160172;440855
17294;1160173;440851
17295;1160174;440847
17296;1160174;440843
17297;1160175;440839
17298;1160175;440834
17299;1160176;440830
17300;1160176;440826
17301;1160177;440822
17302;1160178;440818
17303;1160178;440814
17304;1160179;440809
17305;1160179;440805
17306;1160180;440801
17307;1160181;440797
17308;1160181;440793
17309;1160182;440789
17310;1160182;440784
17311;1160183;440780
17312;1160183;440776
17313;1160184;440772
17314;1160185;440768
17315;1160185;440764
17316;1160186;440759
17317;1160187;440755
17318;1160187;440751
17319;1160188;440747
17320;1160188;440743
17321;1160189;440739
17322;1160190;440734
17323;1160190;440730
17324;1160191;440726
17325;1160192;440722
17326;1160192;440718
17327;1160193;440714
17328;1160193;440709
17329;1160194;440705
17330;1160194;440701
17331;1160195;440697
17332;1160195;440693
17333;1160196;440689
17334;1160197;440684
17335;1160197;440680
17336;1160198;440676
17337;1160198;440672
17338;1160199;440668
17339;1160199;440664
17340;1160200;440659
17341;1160200;440655
17342;1160200;440651
17343;1160201;440647
17344;1160201;440643
17345;1160202;440638
17346;1160202;440634
17347;1160202;440630
17348;1160203;440626
17349;1160203;440622
17350;1160203;440617
17351;1160204;440613
17352;1160204;440609
17353;1160204;440605
17354;1160204;440601
17355;1160204;440597
17356;1160204;440592
17357;1160205;440588
17358;1160205;440584
17359;1160205;440580
17360;1160205;440576
17361;1160205;440571
17362;1160205;440567
17363;1160206;440563
17364;1160206;440559
17365;1160206;440554
17366;1160206;440550
17367;1160206;440546
17368;1160206;440542
17369;1160206;440538
17370;1160206;440533
17371;1160206;440529
17372;1160207;440525
17373;1160207;440521
17374;1160207;440517
17375;1160207;440512
17376;1160207;440508
17377;1160207;440504
17378;1160207;440500
17379;1160207;440496
17380;1160207;440492
17381;1160207;440487
17382;1160207;440483
17383;1160207;440479
17384;1160207;440475
17385;1160206;440470
17386;1160206;440466
17387;1160206;440462
17388;1160206;440458
17389;1160205;440454
17390;1160205;440450
17391;1160205;440446
17392;1160204;440437
17393;1160204;440433
17394;1160203;440429
17395;1160203;440425
17396;1160202;440420
17397;1160202;440416
17398;1160202;440412
17399;1160201;440408
17400;1160201;440404
17401;1160200;440400
17402;1160200;440395
17403;1160199;440391
17404;1160199;440387
17405;1160198;440383
17406;1160198;440379
17407;1160197;440374
17408;1160197;440370
17409;1160196;440366
17410;1160196;440362
17411;1160195;440358
17412;1160195;440354
17413;1160194;440350
17414;1160193;440345
17415;1160193;440341
17416;1160192;440337
17417;1160191;440333
17418;1160190;440329
17419;1160190;440325
17420;1160189;440321
17421;1160188;440316
17422;1160187;440312
17423;1160187;440308
17424;1160186;440304
17425;1160185;440300
17426;1160184;440296
17427;1160183;440292
17428;1160182;440288
17429;1160182;440284
17430;1160181;440280
17431;1160180;440275
17432;1160179;440271
17433;1160178;440267
17434;1160177;440263
17435;1160176;440259
17436;1160176;440255
17437;1160175;440251
17438;1160174;440247
17439;1160173;440243
17440;1160172;440239
17441;1160171;440234
17442;1160170;440230
17443;1160169;440226
17444;1160168;440222
17445;1160167;440218
17446;1160166;440214
17447;1160165;440210
17448;1160164;440206
17449;1160162;440202
17450;1160161;440198
17451;1160160;440194
17452;1160159;440190
17453;1160158;440186
17454;1160156;440182
17455;1160155;440178
17456;1160154;440174
17457;1160152;440170
17458;1160151;440166
17459;1160150;440162
17460;1160149;440158
17461;1160147;440154
17462;1160146;440150
17463;1160144;440146
17464;1160143;440142
17465;1160142;440138
17466;1160140;440134
17467;1160139;440130
17468;1160138;440126
17469;1160136;440122
17470;1160135;440118
17471;1160133;440114
17472;1160132;440110
17473;1160130;440106
17474;1160129;440102
17475;1160127;440098
17476;1160126;440094
17477;1160124;440091
17478;1160123;440087
17479;1160121;440083
17480;1160119;440079
17481;1160118;440075
17482;1160116;440071
17483;1160114;440067
17484;1160113;440063
17485;1160111;440060
17486;1160110;440056
17487;1160108;440052
17488;1160106;440048
17489;1160104;440044
17490;1160103;440040
17491;1160101;440036
17492;1160099;440033
17493;1160098;440029
17494;1160096;440025
17495;1160094;440021
17496;1160092;440017
17497;1160090;440014
17498;1160089;440010
17499;1160087;440006
17500;1160085;440002
17501;1160083;439998
17502;1160081;439995
17503;1160079;439991
17504;1160078;439987
17505;1160076;439983
17506;1160074;439979
17507;1160072;439976
17508;1160071;439972
17509;1160069;439968
17510;1160067;439964
17511;1160065;439960
17512;1160063;439957
17513;1160061;439953
17514;1160059;439949
17515;1160057;439946
17516;1160054;439942
17517;1160052;439939
17518;1160050;439935
17519;1160048;439931
17520;1160046;439928
17521;1160044;439924
17522;1160042;439920
17523;1160040;439917
17524;1160037;439913
17525;1160035;439909
17526;1160033;439906
17527;1160031;439902
17528;1160029;439898
17529;1160027;439895
17530;1160025;439891
17531;1160023;439887
17532;1160021;439883
17533;1160019;439880
17534;1160017;439876
17535;1160015;439872
17536;1160013;439869
17537;1160011;439865
17538;1160009;439861
17539;1160007;439858
17540;1160005;439854
17541;1160003;439850
17542;1160001;439847
17543;1159999;439843
17544;1159997;439840
17545;1159994;439836
17546;1159992;439832
17547;1159990;439828
17548;1159988;439825
17549;1159986;439821
17550;1159984;439817
17551;1159982;439814
17552;1159980;439810
17553;1159978;439806
17554;1159976;439803
17555;1159974;439799
17556;1159972;439795
17557;1159970;439791
17558;1159968;439788
17559;1159966;439784
17560;1159964;439780
17561;1159962;439777
17562;1159960;439773
17563;1159958;439769
17564;1159956;439766
17565;1159954;439762
17566;1159952;439758
17567;1159949;439755
17568;1159947;439751
17569;1159945;439747
17570;1159943;439744
17571;1159941;439740
17572;1159939;439736
17573;1159937;439733
17574;1159935;439729
17575;1159933;439725
17576;1159931;439722
17577;1159929;439718
17578;1159927;439714
17579;1159925;439710
17580;1159923;439707
17581;1159921;439703
17582;1159919;439699
17583;1159917;439695
17584;1159915;439692
17585;1159913;439688
17586;1159911;439684
17587;1159909;439680
17588;1159907;439677
17589;1159905;439673
17590;1159903;439669
17591;1159901;439666
17592;1159899;439662
17593;1159897;439658
17594;1159895;439654
17595;1159893;439651
17596;1159891;439647
17597;1159889;439643
17598;1159887;439639
17599;1159885;439636
17600;1159884;439632
17601;1159882;439628
17602;1159880;439624
17603;1159878;439620
17604;1159876;439617
17605;1159874;439613
17606;1159873;439609
17607;1159871;439605
17608;1159869;439601
17609;1159867;439598
17610;1159865;439594
17611;1159864;439590
17612;1159862;439586
17613;1159860;439582
17614;1159859;439578
17615;1159857;439575
17616;1159855;439571
17617;1159854;439567
17618;1159852;439563
17619;1159850;439559
17620;1159849;439555
17621;1159847;439551
17622;1159846;439547
17623;1159844;439544
17624;1159843;439540
17625;1159841;439536
17626;1159839;439532
17627;1159838;439528
17628;1159836;439524
17629;1159835;439520
17630;1159833;439516
17631;1159832;439512
17632;1159831;439508
17633;1159829;439504
17634;1159828;439500
17635;1159826;439496
17636;1159825;439492
17637;1159824;439488
17638;1159822;439485
17639;1159821;439481
17640;1159820;439477
17641;1159818;439473
17642;1159817;439469
17643;1159816;439465
17644;1159815;439461
17645;1159813;439457
17646;1159812;439453
17647;1159811;439449
17648;1159810;439445
17649;1159809;439440
17650;1159807;439436
17651;1159806;439432
17652;1159805;439428
17653;1159804;439424
17654;1159803;439420
17655;1159802;439416
17656;1159801;439412
17657;1159800;439408
17658;1159799;439404
17659;1159797;439400
17660;1159796;439396
17661;1159795;439392
17662;1159794;439388
17663;1159793;439384
17664;1159792;439379
17665;1159791;439375
17666;1159790;439371
17667;1159789;439367
17668;1159788;439363
17669;1159787;439359
17670;1159786;439355
17671;1159786;439351
17672;1159785;439347
17673;1159784;439343
17674;1159783;439338
17675;1159782;439334
17676;1159781;439330
17677;1159781;439326
17678;1159780;439322
17679;1159779;439318
17680;1159778;439314
17681;1159778;439309
17682;1159777;439305
17683;1159776;439301
17684;1159775;439297
17685;1159775;439293
17686;1159774;439289
17687;1159773;439284
17688;1159773;439280
17689;1159772;439276
17690;1159772;439272
17691;1159771;439268
17692;1159771;439264
17693;1159770;439260
17694;1159770;439255
17695;1159769;439251
17696;1159768;439247
17697;1159768;439243
17698;1159768;439239
17699;1159767;439235
17700;1159767;439230
17701;1159766;439226
17702;1159766;439222
17703;1159765;439218
17704;1159765;439214
17705;1159764;439209
17706;1159764;439205
17707;1159763;439201
17708;1159763;439197
17709;1159763;439193
